Year,AdminCity,City,Population,Male,Female,Latitude,Longitude
2018,Sliven,Sliven,86275,41167,45108,42.6833,26.3167
2018,Sliven,Tvarditsa,5659,2853,2806,42.7167,26.0167
2018,Sliven,Shivachevo,3621,1819,1802,42.7,26.0667
2018,Smolyan,Devin,6011,2846,3165,41.7444,24.3978
2018,Smolyan,Dospat,2078,1006,1072,41.6436,24.1667
2018,Smolyan,Zlatograd,6358,2991,3367,41.3833,25.1
2018,Smolyan,Madan,5293,2633,2660,41.4833,24.9333
2018,Smolyan,Nedelino,3809,1846,1963,41.5167,25.1
2018,Smolyan,Rudozem,3385,1663,1722,41.4833,24.85
2018,Smolyan,Smolyan,27505,13148,14357,41.5739,24.7128
2018,Smolyan,Chepelare,4803,2355,2448,41.7269,24.6833
2018,Sofia (stolitsa),Bankya,11234,5492,5742,42.6983,23.1342
2018,Sofia (stolitsa),Buhovo,2580,1292,1288,42.7667,23.4667
2018,Sofia (stolitsa),Novi Iskar,13895,6830,7065,42.8022,23.3006
2018,Sofia (stolitsa),Sofia,1241675,594245,647430,42.6977,23.3219
2018,Sofia (oblast),Bozhurishte,5616,2731,2885,42.755,23.1897
2018,Sofia (oblast),Botevgrad,19212,9185,10027,42.9119,23.8106
2018,Sofia (oblast),Godech,3905,1926,1979,43.0122,23.0447
2018,Sofia (oblast),Dolna Banya,4427,2178,2249,42.3,23.7833
2018,Sofia (oblast),Dragoman,3075,1480,1595,42.9225,23.0464
2018,Sofia (oblast),Elin Pelin,6835,3268,3567,42.6667,23.6
2018,Sofia (oblast),Etropole,9628,4837,4791,42.8333,24.0
2018,Sofia (oblast),Zlatitsa,4552,2206,2346,42.7,24.1333
2018,Sofia (oblast),Ihtiman,12690,6225,6465,42.4333,23.8167
2018,Sofia (oblast),Koprivshtitsa,2046,998,1048,42.6333,24.35
2018,Sofia (oblast),Kostenets,5980,2896,3084,42.3086,23.8578
2018,Sofia (oblast),Kostinbrod,11423,5588,5835,42.8136,23.2178
2018,Sofia (oblast),Momin prohod,1384,658,726,42.4,23.85
2018,Sofia (oblast),Pirdop,6675,3222,3453,42.7,24.1833
2018,Sofia (oblast),Pravets,3587,1789,1798,42.8986,23.9142
2018,Sofia (oblast),Samokov,25138,12100,13038,42.3378,23.5528
2018,Sofia (oblast),Svoge,7555,3753,3802,42.9597,23.3408
2018,Sofia (oblast),Slivnitsa,7032,3486,3546,42.8511,23.0356
2018,Stara Zagora,Gurkovo,2723,1387,1336,42.65,25.8167
2018,Stara Zagora,Galabovo,7397,3732,3665,42.1333,25.8667
2018,Stara Zagora,Kazanlak,45020,21396,23624,42.6167,25.4
2018,Stara Zagora,Kran,3120,1544,1576,42.6658,25.3738
2018,Stara Zagora,Maglizh,3019,1514,1505,42.6167,25.5667
2018,Stara Zagora,Nikolaevo,2759,1387,1372,42.6833,25.85
2018,Stara Zagora,Pavel Banya,2489,1170,1319,42.6167,25.2
2018,Stara Zagora,Radnevo,11587,5747,5840,42.3,25.9333
2018,Stara Zagora,Stara Zagora,135715,64966,70749,42.4258,25.6347
2018,Stara Zagora,Chirpan,14149,6914,7235,42.2,25.3333
2018,Stara Zagora,Shipka,1154,554,600,42.7167,25.3333
2018,Targovishte,Antonovo,1409,694,715,43.15,26.1667
2018,Targovishte,Omurtag,7074,3339,3735,43.1,26.4167
2018,Targovishte,Opaka,2470,1232,1238,43.45,26.1667
2018,Targovishte,Popovo,14008,6701,7307,43.35,26.2333
2018,Targovishte,Targovishte,35453,16861,18592,43.25,26.5833
2018,Haskovo,Dimitrovgrad,33899,16287,17612,42.0519,25.5897
2018,Haskovo,Ivaylovgrad,3233,1605,1628,41.5283,26.1256
2018,Haskovo,Lyubimets,6970,3458,3512,41.8333,26.0833
2018,Haskovo,Madzharovo,597,308,289,41.6292,25.8667
2018,Haskovo,Merichleri,1467,696,771,42.0,25.8
2018,Haskovo,Svilengrad,17358,8577,8781,41.7667,26.2
2018,Haskovo,Simeonovgrad,6985,3488,3497,42.0333,25.8333
2018,Haskovo,Topolovgrad,4811,2351,2460,42.0844,26.3386
2018,Haskovo,Harmanli,19734,9980,9754,41.9333,25.9
2018,Haskovo,Haskovo,70406,33452,36954,41.9333,25.5667
2018,Shumen,Veliki Preslav,7103,3454,3649,43.1667,26.8167
2018,Shumen,Varbitsa,3343,1643,1700,43.1667,26.5833
2018,Shumen,Kaolinovo,1529,777,752,43.3167,27.0167
2018,Shumen,Kaspichan,2719,1322,1397,43.3167,27.1667
2018,Shumen,Novi Pazar,11315,5491,5824,43.35,27.2
2018,Shumen,Pliska,823,396,427,43.3667,27.1167
2018,Shumen,Smyadovo,3576,1736,1840,43.0333,27.05
2018,Shumen,Shumen,75500,36147,39353,43.2714,26.9361
2018,Yambol,Bolyarovo,1099,546,553,42.1,26.8333
2018,Yambol,Elhovo,9373,4548,4825,42.1667,26.5667
2018,Yambol,Straldzha,5573,2812,2761,42.6,26.6833
2018,Yambol,Yambol,68074,32926,35148,42.4833,26.5
2019,Blagoevgrad,Bansko,9185,4461,4724,41.8383,23.488
2019,Blagoevgrad,Belitsa,2968,1443,1525,41.9494,23.5725
2019,Blagoevgrad,Blagoevgrad,68679,32583,36096,42.0167,23.1
2019,Blagoevgrad,Gotse Delchev,18250,8646,9604,41.5667,23.7333
2019,Blagoevgrad,Dobrinishte,2588,1262,1326,41.825,23.5594
2019,Blagoevgrad,Kresna,3459,1762,1697,41.73,23.1569
2019,Blagoevgrad,Melnik,177,87,90,41.5231,23.3925
2019,Blagoevgrad,Petrich,26932,12824,14108,41.3981,23.2072
2019,Blagoevgrad,Razlog,11295,5419,5876,41.8864,23.4678
2019,Blagoevgrad,Sandanski,24722,11715,13007,41.5667,23.2833
2019,Blagoevgrad,Simitli,6263,3132,3131,41.8936,23.1069
2019,Blagoevgrad,Hadzhidimovo,2444,1227,1217,41.5167,23.8667
2019,Blagoevgrad,Yakoruda,5175,2473,2702,42.02,23.6833
2019,Burgas,Aytos,19135,9175,9960,42.7,27.25
2019,Burgas,Aheloy,2275,1143,1132,42.6483,27.6494
2019,Burgas,Ahtopol,1201,593,608,42.1,27.95
2019,Burgas,Burgas,201779,95633,106146,42.4975,27.47
2019,Burgas,Bulgarovo,1520,761,759,42.65,27.3333
2019,Burgas,Kableshkovo,2817,1405,1412,42.6167,27.5667
2019,Burgas,Kameno,4103,2000,2103,42.5667,27.3667
2019,Burgas,Karnobat,16971,8216,8755,42.65,26.9833
2019,Burgas,Kiten,989,484,505,42.2344,27.7711
2019,Burgas,Malko Tarnovo,1965,1000,965,41.9833,27.5333
2019,Burgas,Nesebar,13600,6463,7137,42.66,27.72
2019,Burgas,Obzor,2423,1263,1160,42.8167,27.8833
2019,Burgas,Pomorie,13734,6472,7262,42.55,27.65
2019,Burgas,Primorsko,2937,1472,1465,42.2667,27.75
2019,Burgas,Sveti Vlas,4097,2025,2072,42.7167,27.7667
2019,Burgas,Sozopol,4314,2086,2228,42.4167,27.7
2019,Burgas,Sredets,8512,4215,4297,42.3483,27.1933
2019,Burgas,Sungurlare,2953,1458,1495,42.7667,26.7833
2019,Burgas,Tsarevo,5693,2807,2886,42.17,27.85
2019,Burgas,Chernomorets,2114,1041,1073,42.45,27.64
2019,Varna,Aksakovo,7658,3760,3898,43.2592,27.8211
2019,Varna,Beloslav,7226,3620,3606,43.19,27.7
2019,Varna,Byala,2120,1061,1059,42.8833,27.8833
2019,Varna,Byala,2120,1061,1059,43.4631,25.7214
2019,Varna,Varna,336216,162280,173936,43.2167,27.9167
2019,Varna,Valchi Dol,2833,1385,1448,43.4,27.5333
2019,Varna,Devnya,7727,3841,3886,43.2222,27.57
2019,Varna,Dolni Chiflik,6324,3119,3205,42.9833,27.7333
2019,Varna,Dalgopol,4413,2211,2202,43.05,27.35
2019,Varna,Ignatievo,3932,1919,2013,43.3,27.7
2019,Varna,Provadia,11903,5821,6082,43.1833,27.4333
2019,Varna,Suvorovo,4443,2178,2265,43.33,27.6
2019,Veliko Tarnovo,Byala Cherkva,1665,822,843,43.15,25.3
2019,Veliko Tarnovo,Veliko Tarnovo,68828,32625,36203,43.0833,25.65
2019,Veliko Tarnovo,Gorna Oryahovitsa,28429,13615,14814,43.1278,25.7019
2019,Veliko Tarnovo,Debelets,3689,1810,1879,43.0333,25.6167
2019,Veliko Tarnovo,Dolna Oryahovitsa,2605,1266,1339,43.1167,25.7833
2019,Veliko Tarnovo,Elena,4745,2263,2482,42.9333,25.8833
2019,Veliko Tarnovo,Zlataritsa,2085,1023,1062,43.05,25.9
2019,Veliko Tarnovo,Kilifarevo,2055,1013,1042,42.9833,25.6333
2019,Veliko Tarnovo,Lyaskovets,7338,3486,3852,43.1111,25.7261
2019,Veliko Tarnovo,Pavlikeni,9235,4457,4778,43.2428,25.3219
2019,Veliko Tarnovo,Polski Trambesh,3829,1909,1920,43.3667,25.65
2019,Veliko Tarnovo,Svishtov,24275,11864,12411,43.6239,25.3531
2019,Veliko Tarnovo,Strazhitsa,4165,2039,2126,43.2333,25.9667
2019,Veliko Tarnovo,Suhindol,1595,778,817,43.1833,25.2
2019,Vidin,Belogradchik,4409,2153,2256,43.6278,22.6833
2019,Vidin,Bregovo,2082,1007,1075,44.15,22.65
2019,Vidin,Vidin,40620,19589,21031,43.99,22.8725
2019,Vidin,Gramada,1263,657,606,43.8742,22.6783
2019,Vidin,Dimovo,1020,510,510,43.7417,22.7283
2019,Vidin,Dunavtsi,1826,876,950,44.0,22.8667
2019,Vidin,Kula,2554,1224,1330,43.89,22.5217
2019,Vratsa,Byala Slatina,9644,4643,5001,43.4667,23.9333
2019,Vratsa,Vratsa,51674,24725,26949,43.21,23.5625
2019,Vratsa,Kozloduy,11666,5760,5906,43.7833,23.7333
2019,Vratsa,Krivodol,2583,1255,1328,43.3683,23.4936
2019,Vratsa,Mezdra,9079,4336,4743,43.15,23.7
2019,Vratsa,Mizia,2564,1275,1289,43.6867,23.8458
2019,Vratsa,Oryahovo,4204,2065,2139,43.7358,23.9619
2019,Vratsa,Roman,2491,1211,1280,43.1369,24.125
2019,Gabrovo,Gabrovo,51217,24604,26613,42.8747,25.3186
2019,Gabrovo,Dryanovo,6455,3091,3364,42.9747,25.4781
2019,Gabrovo,Plachkovtsi,1399,695,704,42.8333,25.4333
2019,Gabrovo,Sevlievo,20210,9748,10462,43.0275,25.1125
2019,Gabrovo,Tryavna,7984,3775,4209,42.8672,25.5008
2019,Dobrich,Balchik,10962,5324,5638,43.4072,28.1672
2019,Dobrich,General Toshevo,6029,2938,3091,43.7,28.0333
2019,Dobrich,Dobrich,82240,39109,43131,43.5667,27.8333
2019,Dobrich,Kavarna,10690,5145,5545,43.4358,28.3386
2019,Dobrich,Tervel,5557,2744,2813,43.7472,27.41
2019,Dobrich,Shabla,3014,1484,1530,43.535,28.5339
2019,Kardzhali,Ardino,4135,2053,2082,41.5833,25.1333
2019,Kardzhali,Dzhebel,3297,1608,1689,41.4933,25.305
2019,Kardzhali,Krumovgrad,4903,2360,2543,41.4667,25.65
2019,Kardzhali,Kardzhali,43600,20646,22954,41.65,25.3667
2019,Kardzhali,Momchilgrad,7921,3852,4069,41.5258,25.4061
2019,Kyustendil,Bobovdol,4793,2503,2290,42.3522,23.0333
2019,Kyustendil,Boboshevo,1145,552,593,42.1461,23.0708
2019,Kyustendil,Dupnitsa,29134,13811,15323,42.2667,23.1167
2019,Kyustendil,Kocherinovo,1987,941,1046,42.1167,23.0833
2019,Kyustendil,Kyustendil,39284,18942,20342,42.2833,22.6833
2019,Kyustendil,Rila,2039,993,1046,42.13,23.3869
2019,Kyustendil,Sapareva Banya,3502,1741,1761,42.2889,23.2672
2019,Lovech,Apriltsi,2419,1164,1255,42.85,24.9167
2019,Lovech,Letnitsa,2408,1191,1217,43.2558,25.0639
2019,Lovech,Lovech,31695,15250,16445,43.1333,24.7167
2019,Lovech,Lukovit,8217,3991,4226,43.2,24.1667
2019,Lovech,Teteven,8548,4169,4379,42.9167,24.2667
2019,Lovech,Troyan,19055,9173,9882,42.89,24.7133
2019,Lovech,Ugarchin,2322,1162,1160,43.1,24.3167
2019,Lovech,Yablanitsa,2516,1261,1255,43.05,24.1
2019,Montana,Berkovitsa,11841,5767,6074,43.2392,23.1272
2019,Montana,Boychinovtsi,1253,614,639,43.4683,23.3044
2019,Montana,Brusartsi,913,451,462,43.7,23.05
2019,Montana,Valchedram,3016,1433,1583,43.715,23.45
2019,Montana,Varshets,5444,2669,2775,43.1981,23.2875
2019,Montana,Lom,19361,9327,10034,43.8139,23.2369
2019,Montana,Montana,38341,18440,19901,43.4125,23.225
2019,Montana,Chiprovtsi,1520,744,776,43.3844,22.8822
2019,Pazardzhik,Batak,2706,1363,1343,41.9442,24.2181
2019,Pazardzhik,Belovo,3315,1610,1705,42.2122,24.015
2019,Pazardzhik,Bratsigovo,3658,1798,1860,42.0128,24.3742
2019,Pazardzhik,Velingrad,21076,9987,11089,42.0278,23.9908
2019,Pazardzhik,Vetren,2742,1362,1380,42.245,24.0894
2019,Pazardzhik,Kostandovo,3992,1993,1999,42.0656,24.0517
2019,Pazardzhik,Pazardzhik,67650,32481,35169,42.1922,24.3331
2019,Pazardzhik,Panagyurishte,15839,7758,8081,42.5,24.1833
2019,Pazardzhik,Peshtera,15644,7650,7994,42.0347,24.2994
2019,Pazardzhik,Rakitovo,7871,3885,3986,41.9878,24.0861
2019,Pazardzhik,Septemvri,7201,3535,3666,42.2167,24.1
2019,Pazardzhik,Strelcha,3738,1764,1974,42.5,24.3167
2019,Pazardzhik,Sarnitsa,3382,1701,1681,41.7858,24.015
2019,Pernik,Batanovtsi,2032,1005,1027,42.5539,23.0325
2019,Pernik,Breznik,3850,1857,1993,42.7394,22.9078
2019,Pernik,Zemen,1461,744,717,42.48,22.7489
2019,Pernik,Pernik,72241,34567,37674,42.6078,23.0375
2019,Pernik,Radomir,12843,6285,6558,42.5453,22.9775
2019,Pernik,Tran,2320,1160,1160,42.8342,22.6519
2019,Pleven,Belene,6860,3670,3190,43.6511,25.1133
2019,Pleven,Gulyantsi,2835,1380,1455,43.6486,24.7125
2019,Pleven,Dolna Mitropolia,2780,1372,1408,43.4667,24.5333
2019,Pleven,Dolni Dabnik,3759,1785,1974,43.4167,24.4333
2019,Pleven,Iskar,2770,1363,1407,43.4608,24.2686
2019,Pleven,Knezha,9207,4484,4723,43.5,24.0833
2019,Pleven,Koynare,3155,1569,1586,43.3667,24.0833
2019,Pleven,Levski,8623,4079,4544,43.4333,25.1333
2019,Pleven,Nikopol,2828,1383,1445,43.7081,24.8983
2019,Pleven,Pleven,95086,45074,50012,43.4167,24.6167
2019,Pleven,Pordim,1812,893,919,43.4167,24.9167
2019,Pleven,Slavyanovo,3490,1688,1802,43.3167,24.8667
2019,Pleven,Trastenik,3931,1932,1999,43.4833,24.55
2019,Pleven,Cherven Bryag,11050,5412,5638,43.2667,24.1
2019,Plovdiv,Asenovgrad,48483,23315,25168,42.0167,24.8667
2019,Plovdiv,Banya,3139,1450,1689,42.5,24.8333
2019,Plovdiv,Brezovo,1626,821,805,42.4833,25.0833
2019,Plovdiv,Kalofer,2695,1246,1449,42.6178,24.98
2019,Plovdiv,Karlovo,20809,9883,10926,42.6333,24.8
2019,Plovdiv,Klisura,895,411,484,42.7,24.45
2019,Plovdiv,Krichim,7817,3847,3970,42.0333,24.4667
2019,Plovdiv,Kuklen,5763,2820,2943,42.0333,24.7833
2019,Plovdiv,Laki,1808,902,906,41.8167,24.8333
2019,Plovdiv,Perushtitsa,4710,2318,2392,42.0333,24.55
2019,Plovdiv,Plovdiv,347851,164971,182880,42.15,24.75
2019,Plovdiv,Parvomay,11915,5608,6307,42.1,25.2167
2019,Plovdiv,Rakovski,14692,7134,7558,42.2833,24.9333
2019,Plovdiv,Sadovo,2424,1207,1217,42.1333,24.8667
2019,Plovdiv,Sopot,8177,3915,4262,42.6667,24.75
2019,Plovdiv,Stamboliyski,10758,5155,5603,42.1333,24.5333
2019,Plovdiv,Saedinenie,5329,2586,2743,42.25,24.6
2019,Plovdiv,Hisarya,6267,2958,3309,42.5,24.7
2019,Razgrad,Zavet,2638,1299,1339,43.7333,26.5833
2019,Razgrad,Isperih,7928,3859,4069,43.7167,26.8333
2019,Razgrad,Kubrat,6259,3013,3246,43.8,26.5
2019,Razgrad,Loznitsa,2008,972,1036,43.4333,26.6167
2019,Razgrad,Razgrad,30173,14194,15979,43.5333,26.5167
2019,Razgrad,Tsar Kaloyan,3153,1526,1627,43.6333,26.2333
2019,Ruse,Borovo,1733,867,866,43.5667,25.8167
2019,Ruse,Byala,7329,3546,3783,42.8833,27.8833
2019,Ruse,Byala,7329,3546,3783,43.4631,25.7214
2019,Ruse,Vetovo,4024,2056,1968,43.7,26.2667
2019,Ruse,Glodzhevo,3153,1576,1577,43.6833,26.5
2019,Ruse,Dve Mogili,3647,1805,1842,43.5,25.8833
2019,Ruse,Marten,3369,1677,1692,43.85,25.9333
2019,Ruse,Ruse,141231,68407,72824,43.8486,25.9534
2019,Ruse,Senovo,1219,611,608,43.6167,26.3167
2019,Ruse,Slivo pole,2814,1387,1427,43.85,26.2
2019,Ruse,Silistra,47781,22812,24969,44.1167,27.2667
2019,Ruse,Silistra,47781,22812,24969,44.1167,27.2667
2019,Ruse,Alfatar,1382,675,707,43.95,27.3
2019,Ruse,Glavinitsa,1310,626,684,43.9333,26.8333
2019,Ruse,Dulovo,6430,3106,3324,43.8333,27.1333
2019,Ruse,Silistra,30983,14689,16294,44.1167,27.2667
2019,Ruse,Silistra,30983,14689,16294,44.1167,27.2667
2019,Ruse,Tutrakan,7676,3716,3960,44.05,26.6167
2019,Sliven,Kermen,1520,751,769,42.6333,26.1333
2019,Sliven,Kotel,5092,2422,2670,42.8833,26.45
2019,Sliven,Nova Zagora,20239,9768,10471,42.4833,26.0167
2019,Sliven,Sliven,84985,40462,44523,42.6833,26.3167
2019,Sliven,Tvarditsa,5569,2815,2754,42.7167,26.0167
2019,Sliven,Shivachevo,3628,1812,1816,42.7,26.0667
2019,Smolyan,Devin,5927,2782,3145,41.7444,24.3978
2019,Smolyan,Dospat,2058,992,1066,41.6436,24.1667
2019,Smolyan,Zlatograd,6248,2927,3321,41.3833,25.1
2019,Smolyan,Madan,5233,2589,2644,41.4833,24.9333
2019,Smolyan,Nedelino,3766,1812,1954,41.5167,25.1
2019,Smolyan,Rudozem,3364,1648,1716,41.4833,24.85
2019,Smolyan,Smolyan,27092,12889,14203,41.5739,24.7128
2019,Smolyan,Chepelare,4713,2308,2405,41.7269,24.6833
2019,Sofia (stolitsa),Bankya,11294,5520,5774,42.6983,23.1342
2019,Sofia (stolitsa),Buhovo,2545,1274,1271,42.7667,23.4667
2019,Sofia (stolitsa),Novi Iskar,13762,6760,7002,42.8022,23.3006
2019,Sofia (stolitsa),Sofia,1242568,594890,647678,42.6977,23.3219
2019,Sofia (oblast),Bozhurishte,5675,2784,2891,42.755,23.1897
2019,Sofia (oblast),Botevgrad,19086,9105,9981,42.9119,23.8106
2019,Sofia (oblast),Godech,3872,1894,1978,43.0122,23.0447
2019,Sofia (oblast),Dolna Banya,4369,2138,2231,42.3,23.7833
2019,Sofia (oblast),Dragoman,3014,1454,1560,42.9225,23.0464
2019,Sofia (oblast),Elin Pelin,6802,3256,3546,42.6667,23.6
2019,Sofia (oblast),Etropole,9545,4794,4751,42.8333,24.0
2019,Sofia (oblast),Zlatitsa,4461,2156,2305,42.7,24.1333
2019,Sofia (oblast),Ihtiman,12641,6216,6425,42.4333,23.8167
2019,Sofia (oblast),Koprivshtitsa,1976,961,1015,42.6333,24.35
2019,Sofia (oblast),Kostenets,5877,2834,3043,42.3086,23.8578
2019,Sofia (oblast),Kostinbrod,11321,5519,5802,42.8136,23.2178
2019,Sofia (oblast),Momin prohod,1365,655,710,42.4,23.85
2019,Sofia (oblast),Pirdop,6547,3141,3406,42.7,24.1833
2019,Sofia (oblast),Pravets,3573,1776,1797,42.8986,23.9142
2019,Sofia (oblast),Samokov,25016,12026,12990,42.3378,23.5528
2019,Sofia (oblast),Svoge,7438,3676,3762,42.9597,23.3408
2019,Sofia (oblast),Slivnitsa,6982,3464,3518,42.8511,23.0356
2019,Stara Zagora,Gurkovo,2729,1376,1353,42.65,25.8167
2019,Stara Zagora,Galabovo,7251,3656,3595,42.1333,25.8667
2019,Stara Zagora,Kazanlak,44699,21150,23549,42.6167,25.4
2019,Stara Zagora,Kran,3031,1505,1526,42.6658,25.3738
2019,Stara Zagora,Maglizh,2957,1479,1478,42.6167,25.5667
2019,Stara Zagora,Nikolaevo,2722,1358,1364,42.6833,25.85
2019,Stara Zagora,Pavel Banya,2561,1202,1359,42.6167,25.2
2019,Stara Zagora,Radnevo,11291,5579,5712,42.3,25.9333
2019,Stara Zagora,Stara Zagora,134726,64316,70410,42.4258,25.6347
2019,Stara Zagora,Chirpan,13911,6800,7111,42.2,25.3333
2019,Stara Zagora,Shipka,1119,531,588,42.7167,25.3333
2019,Targovishte,Antonovo,1404,689,715,43.15,26.1667
2019,Targovishte,Omurtag,7079,3341,3738,43.1,26.4167
2019,Targovishte,Opaka,2447,1218,1229,43.45,26.1667
2019,Targovishte,Popovo,13776,6585,7191,43.35,26.2333
2019,Targovishte,Targovishte,35344,16759,18585,43.25,26.5833
2019,Haskovo,Dimitrovgrad,33088,15885,17203,42.0519,25.5897
2019,Haskovo,Ivaylovgrad,3168,1572,1596,41.5283,26.1256
2019,Haskovo,Lyubimets,6859,3405,3454,41.8333,26.0833
2019,Haskovo,Madzharovo,575,296,279,41.6292,25.8667
2019,Haskovo,Merichleri,1450,691,759,42.0,25.8
2019,Haskovo,Svilengrad,17184,8471,8713,41.7667,26.2
2019,Haskovo,Simeonovgrad,7020,3525,3495,42.0333,25.8333
2019,Haskovo,Topolovgrad,4701,2295,2406,42.0844,26.3386
2019,Haskovo,Harmanli,19395,9819,9576,41.9333,25.9
2019,Haskovo,Haskovo,69219,32776,36443,41.9333,25.5667
2019,Shumen,Veliki Preslav,6981,3382,3599,43.1667,26.8167
2019,Shumen,Varbitsa,3379,1666,1713,43.1667,26.5833
2019,Shumen,Kaolinovo,1527,781,746,43.3167,27.0167
2019,Shumen,Kaspichan,2700,1312,1388,43.3167,27.1667
2019,Shumen,Novi Pazar,11086,5391,5695,43.35,27.2
2019,Shumen,Pliska,804,380,424,43.3667,27.1167
2019,Shumen,Smyadovo,3559,1724,1835,43.0333,27.05
2019,Shumen,Shumen,75442,35930,39512,43.2714,26.9361
2019,Yambol,Bolyarovo,1113,558,555,42.1,26.8333
2019,Yambol,Elhovo,9211,4462,4749,42.1667,26.5667
2019,Yambol,Straldzha,5503,2782,2721,42.6,26.6833
2019,Yambol,Yambol,67222,32452,34770,42.4833,26.5
2020,Blagoevgrad,Bansko,9344,4505,4839,41.8383,23.488
2020,Blagoevgrad,Belitsa,2936,1429,1507,41.9494,23.5725
2020,Blagoevgrad,Blagoevgrad,68179,32350,35829,42.0167,23.1
2020,Blagoevgrad,Gotse Delchev,18269,8631,9638,41.5667,23.7333
2020,Blagoevgrad,Dobrinishte,2579,1245,1334,41.825,23.5594
2020,Blagoevgrad,Kresna,3335,1688,1647,41.73,23.1569
2020,Blagoevgrad,Melnik,162,83,79,41.5231,23.3925
2020,Blagoevgrad,Petrich,26933,12826,14107,41.3981,23.2072
2020,Blagoevgrad,Razlog,11267,5410,5857,41.8864,23.4678
2020,Blagoevgrad,Sandanski,24770,11721,13049,41.5667,23.2833
2020,Blagoevgrad,Simitli,6222,3127,3095,41.8936,23.1069
2020,Blagoevgrad,Hadzhidimovo,2409,1197,1212,41.5167,23.8667
2020,Blagoevgrad,Yakoruda,5108,2434,2674,42.02,23.6833
2020,Burgas,Aytos,19142,9166,9976,42.7,27.25
2020,Burgas,Aheloy,2285,1143,1142,42.6483,27.6494
2020,Burgas,Ahtopol,1208,593,615,42.1,27.95
2020,Burgas,Burgas,198593,93792,104801,42.4975,27.47
2020,Burgas,Bulgarovo,1562,774,788,42.65,27.3333
2020,Burgas,Kableshkovo,2899,1440,1459,42.6167,27.5667
2020,Burgas,Kameno,4096,2004,2092,42.5667,27.3667
2020,Burgas,Karnobat,16808,8096,8712,42.65,26.9833
2020,Burgas,Kiten,982,482,500,42.2344,27.7711
2020,Burgas,Malko Tarnovo,1934,984,950,41.9833,27.5333
2020,Burgas,Nesebar,14080,6671,7409,42.66,27.72
2020,Burgas,Obzor,2402,1247,1155,42.8167,27.8833
2020,Burgas,Pomorie,13926,6535,7391,42.55,27.65
2020,Burgas,Primorsko,2980,1500,1480,42.2667,27.75
2020,Burgas,Sveti Vlas,4266,2107,2159,42.7167,27.7667
2020,Burgas,Sozopol,4513,2185,2328,42.4167,27.7
2020,Burgas,Sredets,8447,4197,4250,42.3483,27.1933
2020,Burgas,Sungurlare,2928,1452,1476,42.7667,26.7833
2020,Burgas,Tsarevo,5738,2821,2917,42.17,27.85
2020,Burgas,Chernomorets,2458,1204,1254,42.45,27.64
2020,Varna,Aksakovo,7617,3730,3887,43.2592,27.8211
2020,Varna,Beloslav,7206,3613,3593,43.19,27.7
2020,Varna,Byala,2204,1105,1099,42.8833,27.8833
2020,Varna,Byala,2204,1105,1099,43.4631,25.7214
2020,Varna,Varna,332394,160041,172353,43.2167,27.9167
2020,Varna,Valchi Dol,2773,1361,1412,43.4,27.5333
2020,Varna,Devnya,7797,3891,3906,43.2222,27.57
2020,Varna,Dolni Chiflik,6333,3115,3218,42.9833,27.7333
2020,Varna,Dalgopol,4365,2192,2173,43.05,27.35
2020,Varna,Ignatievo,3961,1927,2034,43.3,27.7
2020,Varna,Provadia,11764,5752,6012,43.1833,27.4333
2020,Varna,Suvorovo,4502,2204,2298,43.33,27.6
2020,Veliko Tarnovo,Byala Cherkva,1656,817,839,43.15,25.3
2020,Veliko Tarnovo,Veliko Tarnovo,66103,31078,35025,43.0833,25.65
2020,Veliko Tarnovo,Gorna Oryahovitsa,27876,13286,14590,43.1278,25.7019
2020,Veliko Tarnovo,Debelets,3693,1791,1902,43.0333,25.6167
2020,Veliko Tarnovo,Dolna Oryahovitsa,2583,1258,1325,43.1167,25.7833
2020,Veliko Tarnovo,Elena,4643,2212,2431,42.9333,25.8833
2020,Veliko Tarnovo,Zlataritsa,2040,1004,1036,43.05,25.9
2020,Veliko Tarnovo,Kilifarevo,2152,1056,1096,42.9833,25.6333
2020,Veliko Tarnovo,Lyaskovets,7192,3417,3775,43.1111,25.7261
2020,Veliko Tarnovo,Pavlikeni,9121,4384,4737,43.2428,25.3219
2020,Veliko Tarnovo,Polski Trambesh,3810,1895,1915,43.3667,25.65
2020,Veliko Tarnovo,Svishtov,23576,11540,12036,43.6239,25.3531
2020,Veliko Tarnovo,Strazhitsa,4149,2025,2124,43.2333,25.9667
2020,Veliko Tarnovo,Suhindol,1592,777,815,43.1833,25.2
2020,Vidin,Belogradchik,4339,2115,2224,43.6278,22.6833
2020,Vidin,Bregovo,2021,973,1048,44.15,22.65
2020,Vidin,Vidin,39568,18986,20582,43.99,22.8725
2020,Vidin,Gramada,1216,634,582,43.8742,22.6783
2020,Vidin,Dimovo,985,483,502,43.7417,22.7283
2020,Vidin,Dunavtsi,1847,891,956,44.0,22.8667
2020,Vidin,Kula,2463,1179,1284,43.89,22.5217
2020,Vratsa,Byala Slatina,9495,4576,4919,43.4667,23.9333
2020,Vratsa,Vratsa,51020,24381,26639,43.21,23.5625
2020,Vratsa,Kozloduy,11552,5682,5870,43.7833,23.7333
2020,Vratsa,Krivodol,2544,1242,1302,43.3683,23.4936
2020,Vratsa,Mezdra,8963,4282,4681,43.15,23.7
2020,Vratsa,Mizia,2504,1235,1269,43.6867,23.8458
2020,Vratsa,Oryahovo,4118,2024,2094,43.7358,23.9619
